Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
27/09/2025,Tapaua - AM,Nublado a parcialmente nublado com pancadas de chuva isoladas,Estavel,23,34,60,100,NE,Fracos
28/09/2025,Tapaua - AM,Nublado com pancadas de chuva,Estavel,22,34,55,100,NE - E,Fracos
29/09/2025,Tapaua - AM,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,60,100,SW - NE,Fracos
26/09/2025,Tarauaca - AC,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,29,59,99,N - NW,Fracos
27/09/2025,Tarauaca - AC,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,21,32,42,98,E - SW,Fracos
28/09/2025,Tarauaca - AC,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,35,95,N - E,Fracos
29/09/2025,Tarauaca - AC,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,31,52,95,N - NW,Fracos
26/09/2025,Tefe - AM,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,24,30,70,95,SW - SE,Fracos
27/09/2025,Tefe - AM,Parcialmente nublado a poucas nuvens com possibilidade de chuva,Estavel,25,32,60,95,SE - SW,Fracos
28/09/2025,Tefe - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,24,32,60,95,NE - E,Fracos
29/09/2025,Tefe - AM,Nublado a poucas nuvens com pancadas de chuva,Estavel,25,31,70,95,S - E,Fracos
26/09/2025,Teixeiropolis - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,47,86,S - W,Fracos
27/09/2025,Teixeiropolis - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,33,90,N - NW,Fracos
28/09/2025,Teixeiropolis - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,35,30,95,N - NW,Fracos
29/09/2025,Teixeiropolis - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,26,95,SE - W,Fracos
26/09/2025,Terra Alta - PA,Poucas nuvens a parcialmente nublado,Estavel,24,34,52,93,NE,Fracos
27/09/2025,Terra Alta - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,94,NE,Fracos
28/09/2025,Terra Alta - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,92,NE,Fracos
29/09/2025,Terra Alta - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,34,52,92,NE,Fracos
26/09/2025,Terra Santa - PA,Nublado a poucas nuvens com possibilidade de chuva em areas isoladas na madrugada,Estavel,25,34,52,88,NE,Fracos
27/09/2025,Terra Santa - PA,Nublado a poucas nuvens com possibilidade de chuva pela manha,Estavel,25,33,59,88,NE,Fracos
28/09/2025,Terra Santa - PA,Parcialmente nublado a poucas nuvens,Estavel,26,33,58,89,NE,Fracos
29/09/2025,Terra Santa - PA,Parcialmente nublado a poucas nuvens,Estavel,26,33,55,87,NE,Fracos
26/09/2025,Theobroma - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,47,86,S - W,Fracos
27/09/2025,Theobroma - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,33,90,N - NW,Fracos
28/09/2025,Theobroma - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,35,30,95,N - NW,Fracos
29/09/2025,Theobroma - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,26,95,SE - W,Fracos
26/09/2025,Tome-Acu - PA,Parcialmente nublado,Estavel,23,35,46,91,NE,Fracos
27/09/2025,Tome-Acu - PA,Parcialmente nublado a poucas nuvens,Estavel,23,35,47,91,NE,Fracos
28/09/2025,Tome-Acu - PA,Claro a poucas nuvens,Estavel,24,35,46,87,NE,Fracos
29/09/2025,Tome-Acu - PA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,35,45,88,NE,Fracos
26/09/2025,Tonantins - AM,Nublado a parcialmente nublado com pancadas de chuva isoladas,Estavel,22,30,70,100,S - SW,Fracos
27/09/2025,Tonantins - AM,Nublado a claro com possibilidade de chuva,Estavel,23,32,60,100,W - SW,Fracos
28/09/2025,Tonantins - AM,Parcialmente nublado com pancadas de chuva,Estavel,24,33,55,100,NE - SE,Fracos
29/09/2025,Tonantins - AM,Encoberto a nublado com pancadas de chuva,Estavel,24,28,80,100,NE,Fracos
26/09/2025,Tracuateua - PA,Poucas nuvens a parcialmente nublado,Estavel,24,34,52,93,NE,Fracos
27/09/2025,Tracuateua - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,94,NE,Fracos
28/09/2025,Tracuateua - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,92,NE,Fracos
29/09/2025,Tracuateua - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,34,52,92,NE,Fracos
26/09/2025,Trairao - PA,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas na madrugada,Estavel,24,35,50,95,NE,Fracos
27/09/2025,Trairao - PA,Poucas nuvens a nublado com possibilidade de chuva em areas isoladas a noite,Estavel,24,34,54,92,NE,Fracos
28/09/2025,Trairao - PA,Nublado a parcialmente nublado com possibilidade de chuva na madrugada,Estavel,24,35,51,94,NE,Fracos
29/09/2025,Trairao - PA,Nublado a parcialmente nublado,Estavel,24,35,46,95,NE,Fracos
26/09/2025,Tucuma - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,32,56,91,NE,Fracos
27/09/2025,Tucuma - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,23,32,54,92,NE,Fracos
28/09/2025,Tucuma - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,33,51,94,NE,Fracos
29/09/2025,Tucuma - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,34,44,92,NE,Fracos
26/09/2025,Tucurui - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,55,92,NE,Fracos
27/09/2025,Tucurui - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,55,92,NE,Fracos
28/09/2025,Tucurui - PA,Parcialmente nublado a poucas nuvens,Estavel,24,34,47,94,NE,Fracos
29/09/2025,Tucurui - PA,Poucas nuvens,Estavel,24,34,46,92,NE,Fracos
26/09/2025,Uiramuta - RR,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,18,31,50,95,SE - S,Fracos
27/09/2025,Uiramuta - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,19,27,55,100,SE,Fracos
28/09/2025,Uiramuta - RR,Encoberto a parciamente nublado com possibilidade de chuva,Estavel,18,28,60,100,SE,Fracos
29/09/2025,Uiramuta - RR,Encoberto a poucas nuvens com possibilidade de chuva,Estavel,18,27,55,100,SE,Fracos
26/09/2025,Ulianopolis - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,55,92,NE,Fracos
27/09/2025,Ulianopolis - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,55,92,NE,Fracos
28/09/2025,Ulianopolis - PA,Parcialmente nublado a poucas nuvens,Estavel,24,34,47,94,NE,Fracos
29/09/2025,Ulianopolis - PA,Poucas nuvens,Estavel,24,34,46,92,NE,Fracos
26/09/2025,Uruara - PA,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas na madrugada,Estavel,24,35,50,95,NE,Fracos
27/09/2025,Uruara - PA,Poucas nuvens a nublado com possibilidade de chuva em areas isoladas a noite,Estavel,24,34,54,92,NE,Fracos
28/09/2025,Uruara - PA,Nublado a parcialmente nublado com possibilidade de chuva na madrugada,Estavel,24,35,51,94,NE,Fracos
29/09/2025,Uruara - PA,Nublado a parcialmente nublado,Estavel,24,35,46,95,NE,Fracos
26/09/2025,Urucara - AM,Claro a nublado com possibilidade de chuva em areas isoladas,Estavel,24,33,55,95,SE - NE,Fracos
27/09/2025,Urucara - AM,Poucas nuvens a nublado com possibilidade de chuva em areas isoladas,Estavel,24,33,55,95,SE - NE,Fracos
28/09/2025,Urucara - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,25,32,60,95,SE - NE,Fracos
29/09/2025,Urucara - AM,Claro a parcialmente nublado,Estavel,25,34,50,90,NE - SE,Fracos
26/09/2025,Urucurituba - AM,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,24,33,55,95,S - SE,Fracos
27/09/2025,Urucurituba - AM,Poucas nuvens a nublado com possibilidade de chuva em areas isoladas,Estavel,25,33,55,95,E - SE,Fracos
28/09/2025,Urucurituba - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,25,31,65,95,NE - SE,Fracos
29/09/2025,Urucurituba - AM,Parcialmente nublado a poucas nuvens com possibilidade de chuva,Estavel,25,34,50,95,NE - E,Fracos
26/09/2025,Urupa - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,47,86,S - W,Fracos
27/09/2025,Urupa - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,33,90,N - NW,Fracos
28/09/2025,Urupa - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,35,30,95,N - NW,Fracos
29/09/2025,Urupa - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,26,95,SE - W,Fracos
26/09/2025,Vale do Anari - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,57,98,N - W,Fracos
27/09/2025,Vale do Anari - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,33,36,95,N - SW,Fracos
28/09/2025,Vale do Anari - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,34,44,95,N - NW,Fracos
29/09/2025,Vale do Anari - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,34,29,92,N - NW,Fracos
26/09/2025,Vale do Paraiso - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,47,86,S - W,Fracos
27/09/2025,Vale do Paraiso - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,33,90,N - NW,Fracos
28/09/2025,Vale do Paraiso - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,35,30,95,N - NW,Fracos
29/09/2025,Vale do Paraiso - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,26,95,SE - W,Fracos
26/09/2025,Varzea Grande - MT,Claro a parcialmente nublado,Estavel,26,37,23,54,NE - NW,Fracos
27/09/2025,Varzea Grande - MT,Claro a parcialmente nublado,Estavel,27,38,20,48,NE - E,Fracos
28/09/2025,Varzea Grande - MT,Claro,Estavel,28,39,15,36,NE - E,Fracos
29/09/2025,Varzea Grande - MT,Claro,Estavel,27,40,13,39,SE - NW,Fracos
26/09/2025,Vigia - PA,Poucas nuvens a parcialmente nublado,Estavel,24,34,52,93,NE,Fracos
27/09/2025,Vigia - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,94,NE,Fracos
28/09/2025,Vigia - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,92,NE,Fracos
29/09/2025,Vigia - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,34,52,92,NE,Fracos
26/09/2025,Vilhena - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,21,29,43,95,NE - W,Fracos
27/09/2025,Vilhena - RO,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,21,30,35,93,E - SW,Fracos
28/09/2025,Vilhena - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,31,38,90,N - W,Fracos
29/09/2025,Vilhena - RO,Claro a parcialmente nublado,Estavel,21,32,23,95,N - NW,Fracos
26/09/2025,Viseu - PA,Poucas nuvens a parcialmente nublado,Estavel,24,34,52,93,NE,Fracos
27/09/2025,Viseu - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,94,NE,Fracos
28/09/2025,Viseu - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,92,NE,Fracos
29/09/2025,Viseu - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,34,52,92,NE,Fracos
26/09/2025,Vitoria do Xingu - PA,Poucas nuvens,Estavel,23,35,50,90,NE,Fracos
27/09/2025,Vitoria do Xingu - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,34,53,94,NE,Fracos
28/09/2025,Vitoria do Xingu - PA,Parcialmente nublado a poucas nuvens,Estavel,24,34,52,92,NE,Fracos
29/09/2025,Vitoria do Xingu - PA,Poucas nuvens,Estavel,24,34,50,91,NE,Fracos
26/09/2025,Xapuri - AC,Parcialmente nublado com pancadas de chuva e trovoadas,Estavel,21,33,43,81,N - NW,Fracos
27/09/2025,Xapuri - AC,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,31,42,93,NE - SW,Fracos
28/09/2025,Xapuri - AC,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,29,72,N - NW,Fracos
29/09/2025,Xapuri - AC,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,32,34,87,N - SE,Fracos
26/09/2025,Xinguara - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,32,56,91,NE,Fracos
27/09/2025,Xinguara - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,23,32,54,92,NE,Fracos
28/09/2025,Xinguara - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,33,51,94,NE,Fracos
29/09/2025,Xinguara - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,34,44,92,NE,Fracos
